source_ecli,count
ECLI:CE:ECHR:2005:0210JUD003742902,1
ECLI:CE:ECHR:2004:1005JUD006339000,1
ECLI:CE:ECHR:2004:1005JUD005252499,1
ECLI:CE:ECHR:2004:0921JUD004529999,1
ECLI:CE:ECHR:2004:0608JUD006532301,1
ECLI:CE:ECHR:2004:0311JUD005927300,1
ECLI:CE:ECHR:2004:0330JUD003565697,1
ECLI:CE:ECHR:2004:0330JUD005302999,1
ECLI:CE:ECHR:2004:0422JUD000750302,1
ECLI:CE:ECHR:2004:0427JUD002141302,1
ECLI:CE:ECHR:2004:0429JUD005861700,1
ECLI:CE:ECHR:2004:0429JUD004563099,1
ECLI:CE:ECHR:2004:0519JUD000869402,1
ECLI:CE:ECHR:2004:0527JUD006383300,1
ECLI:CE:ECHR:2004:0601JUD003464297,1
ECLI:CE:ECHR:2004:0601JUD005392900,1
ECLI:CE:ECHR:2004:0622JUD003257296,1
ECLI:CE:ECHR:2004:0914JUD007380401,1
ECLI:CE:ECHR:2004:0624JUD003422096,1
ECLI:CE:ECHR:2004:0624JUD000526602,1
ECLI:CE:ECHR:2004:0629JUD005024899,1
ECLI:CE:ECHR:2004:0701JUD003981298,1
ECLI:CE:ECHR:2004:0708JUD006759101,1
ECLI:CE:ECHR:2004:0713JUD003776197,1
ECLI:CE:ECHR:2004:0713JUD007398301,1
ECLI:CE:ECHR:2004:0720JUD004600299,1
ECLI:CE:ECHR:2004:0722JUD004556399,1
ECLI:CE:ECHR:2004:0722JUD003874697,1
ECLI:CE:ECHR:2004:0722JUD004498798,1
ECLI:CE:ECHR:2005:0210JUD003227902,1
ECLI:CE:ECHR:2005:0210JUD007221101,1
ECLI:CE:ECHR:2005:0210JUD007226701,1
ECLI:CE:ECHR:2005:0721JUD006097400,1
ECLI:CE:ECHR:2005:0609JUD002127603,1
ECLI:CE:ECHR:2005:0609JUD002127903,1
ECLI:CE:ECHR:2005:0621JUD000969302,1
ECLI:CE:ECHR:2005:0628JUD007432801,1
ECLI:CE:ECHR:2005:0705JUD006260800,1
ECLI:CE:ECHR:2005:0705JUD002072302,1
ECLI:CE:ECHR:2005:0705JUD007586601,1
ECLI:CE:ECHR:2005:0705JUD003806497,1
ECLI:CE:ECHR:2005:0712JUD006709901,1
ECLI:CE:ECHR:2005:0712JUD000702002,1
ECLI:CE:ECHR:2005:0712JUD000795702,1
ECLI:CE:ECHR:2005:0721JUD006699501,1
ECLI:CE:ECHR:2005:0609JUD004384802,1
ECLI:CE:ECHR:2005:0721JUD007028901,1
ECLI:CE:ECHR:2005:0721JUD007709801,1
ECLI:CE:ECHR:2005:0721JUD003468702,1
ECLI:CE:ECHR:2005:0726JUD004571299,1
ECLI:CE:ECHR:2005:0726JUD007173101,1
ECLI:CE:ECHR:2005:0728JUD005516100,1
ECLI:CE:ECHR:2005:0728JUD006870601,1
ECLI:CE:ECHR:2005:0804JUD001973102,1
ECLI:CE:ECHR:2005:0804JUD000507203,1
ECLI:CE:ECHR:2005:0804JUD000507603,1
ECLI:CE:ECHR:2005:0804JUD000507703,1
ECLI:CE:ECHR:2005:0609JUD001883003,1
ECLI:CE:ECHR:2005:0602JUD002202903,1
ECLI:CE:ECHR:2005:0210JUD007227001,1
ECLI:CE:ECHR:2005:0405JUD007337601,1
ECLI:CE:ECHR:2005:0210JUD007228501,1
ECLI:CE:ECHR:2005:0210JUD007228901,1
ECLI:CE:ECHR:2005:0210JUD007298301,1
ECLI:CE:ECHR:2005:0210JUD007366901,1
ECLI:CE:ECHR:2005:0210JUD003830202,1
ECLI:CE:ECHR:2005:0210JUD002780202,1
ECLI:CE:ECHR:2005:0217JUD004258902,1
ECLI:CE:ECHR:2005:0224JUD006053400,1
ECLI:CE:ECHR:2005:0317JUD003333902,1
ECLI:CE:ECHR:2005:0331JUD001843102,1
ECLI:CE:ECHR:2005:0331JUD004364098,1
ECLI:CE:ECHR:2005:0407JUD006930801,1
ECLI:CE:ECHR:2005:0602JUD002197803,1
ECLI:CE:ECHR:2005:0407JUD004384102,1
ECLI:CE:ECHR:2005:0421JUD004505798,1
ECLI:CE:ECHR:2005:0421JUD000503803,1
ECLI:CE:ECHR:2005:0421JUD000595703,1
ECLI:CE:ECHR:2005:0421JUD000596703,1
ECLI:CE:ECHR:2005:0421JUD000597303,1
ECLI:CE:ECHR:2005:0421JUD000967303,1
ECLI:CE:ECHR:2005:0428JUD007203001,1
ECLI:CE:ECHR:2005:0519JUD001412703,1
ECLI:CE:ECHR:2005:0519JUD001610603,1
ECLI:CE:ECHR:2005:0519JUD001610903,1
ECLI:CE:ECHR:2004:0311JUD006409800,1
ECLI:CE:ECHR:2004:0309JUD006022500,1
ECLI:CE:ECHR:2004:0309JUD005522000,1
ECLI:CE:ECHR:2003:0417JUD003614997,1
ECLI:CE:ECHR:2003:0408JUD004365798,1
ECLI:CE:ECHR:2003:0408JUD003933998,1
ECLI:CE:ECHR:2003:0408JUD004919899,1
ECLI:CE:ECHR:2003:0410JUD004637299,1
ECLI:CE:ECHR:2003:0410JUD005567400,1
ECLI:CE:ECHR:2003:0417JUD003624997,1
ECLI:CE:ECHR:2003:0417JUD003626897,1
ECLI:CE:ECHR:2003:0417JUD003700897,1
ECLI:CE:ECHR:2003:0417JUD004814599,1
ECLI:CE:ECHR:2003:0417JUD005953900,1
ECLI:CE:ECHR:2003:0417JUD003502497,1
ECLI:CE:ECHR:2003:0417JUD003637797,1
ECLI:CE:ECHR:2003:0403JUD005353499,1
ECLI:CE:ECHR:2003:0417JUD003711797,1
ECLI:CE:ECHR:2003:0429JUD003291596,1
ECLI:CE:ECHR:2003:0429JUD004928599,1
ECLI:CE:ECHR:2003:0506JUD004088798,1
ECLI:CE:ECHR:2003:0522JUD005819100,1
ECLI:CE:ECHR:2003:0527JUD003245596,1
ECLI:CE:ECHR:2003:0603JUD003333496,1
ECLI:CE:ECHR:2003:0612JUD004801599,1
ECLI:CE:ECHR:2003:0619JUD006341200,1
ECLI:CE:ECHR:2003:0626JUD005456600,1
ECLI:CE:ECHR:2003:0703JUD006066100,1
ECLI:CE:ECHR:2003:0403JUD005458900,1
ECLI:CE:ECHR:2003:0403JUD003499997,1
ECLI:CE:ECHR:2003:0717JUD005572500,1
ECLI:CE:ECHR:2003:0225JUD007774601,1
ECLI:CE:ECHR:2002:1219JUD003445497,1
ECLI:CE:ECHR:2003:0107JUD004680299,1
ECLI:CE:ECHR:2003:0107JUD004148698,1
ECLI:CE:ECHR:2003:0109JUD003465897,1
ECLI:CE:ECHR:2003:0109JUD003563797,1
ECLI:CE:ECHR:2003:0114JUD003603997,1
ECLI:CE:ECHR:2003:0121JUD004069498,1
ECLI:CE:ECHR:2003:0123JUD005575300,1
ECLI:CE:ECHR:2003:0206JUD004583599,1
ECLI:CE:ECHR:2003:0211JUD003866597,1
ECLI:CE:ECHR:2003:0211JUD003226996,1
ECLI:CE:ECHR:2003:0220JUD005241299,1
ECLI:CE:ECHR:2003:0403JUD004500698,1
ECLI:CE:ECHR:2003:0220JUD004241498,1
ECLI:CE:ECHR:2003:0220JUD006135100,1
ECLI:CE:ECHR:2003:0220JUD004432498,1
ECLI:CE:ECHR:2003:0227JUD005265799,1
ECLI:CE:ECHR:2003:0227JUD005393700,1
ECLI:CE:ECHR:2003:0306JUD006066000,1
ECLI:CE:ECHR:2003:0325JUD007481601,1
ECLI:CE:ECHR:2003:0325JUD007759701,1
ECLI:CE:ECHR:2003:0327JUD005582800,1
ECLI:CE:ECHR:2003:0403JUD003973598,1
ECLI:CE:ECHR:2003:0403JUD004161098,1
ECLI:CE:ECHR:2003:0715JUD003844597,1
ECLI:CE:ECHR:2003:0722JUD004682099,1
ECLI:CE:ECHR:2004:0304JUD007356401,1
ECLI:CE:ECHR:2003:1211JUD003751197,1
ECLI:CE:ECHR:2003:1030JUD005538800,1
ECLI:CE:ECHR:2003:1030JUD005671700,1
ECLI:CE:ECHR:2003:1030JUD006565201,1
ECLI:CE:ECHR:2003:1106JUD003466997,1
ECLI:CE:ECHR:2003:1113JUD006166700,1
ECLI:CE:ECHR:2003:1125JUD005796600,1
ECLI:CE:ECHR:2003:1125JUD006328600,1
ECLI:CE:ECHR:2003:1127JUD006354300,1
ECLI:CE:ECHR:2003:1127JUD006284800,1
ECLI:CE:ECHR:2003:1202JUD006217500,1
ECLI:CE:ECHR:2003:1211JUD003087896,1
ECLI:CE:ECHR:2003:1211JUD003917998,1
ECLI:CE:ECHR:2003:1016JUD005953700,1
ECLI:CE:ECHR:2003:1211JUD004777899,1
ECLI:CE:ECHR:2004:0113JUD006003700,1
ECLI:CE:ECHR:2004:0113JUD007300301,1
ECLI:CE:ECHR:2004:0120JUD003975398,1
ECLI:CE:ECHR:2004:0122JUD002651895,1
ECLI:CE:ECHR:2004:0129JUD006425801,1
ECLI:CE:ECHR:2004:0203JUD005023099,1
ECLI:CE:ECHR:2004:0203JUD005398800,1
ECLI:CE:ECHR:2004:0205JUD006277100,1
ECLI:CE:ECHR:2004:0205JUD005403900,1
ECLI:CE:ECHR:2004:0210JUD005144299,1
ECLI:CE:ECHR:2003:1016JUD006738501,1
ECLI:CE:ECHR:2003:1016JUD005508100,1
ECLI:CE:ECHR:2003:0722JUD004856899,1
ECLI:CE:ECHR:2003:0923JUD005354499,1
ECLI:CE:ECHR:2003:0722JUD004460898,1
ECLI:CE:ECHR:2003:0729JUD004808699,1
ECLI:CE:ECHR:2003:0729JUD004354398,1
ECLI:CE:ECHR:2003:0731JUD005534000,1
ECLI:CE:ECHR:2003:0731JUD004647199,1
ECLI:CE:ECHR:2003:0731JUD006038800,1
ECLI:CE:ECHR:2003:0731JUD006200000,1
ECLI:CE:ECHR:2003:0731JUD006340800,1
ECLI:CE:ECHR:2003:0731JUD006415100,1
ECLI:CE:ECHR:2003:0731JUD006692001,1
ECLI:CE:ECHR:2003:0916JUD004209698,1
ECLI:CE:ECHR:2003:0930JUD004602299,1
ECLI:CE:ECHR:2003:1014JUD001355702,1
ECLI:CE:ECHR:2003:0930JUD004962799,1
ECLI:CE:ECHR:2003:1002JUD003705997,1
ECLI:CE:ECHR:2003:1002JUD003706197,1
ECLI:CE:ECHR:2003:1002JUD003706297,1
ECLI:CE:ECHR:2003:1002JUD006541301,1
ECLI:CE:ECHR:2003:1009JUD005029399,1
ECLI:CE:ECHR:2003:1009JUD006333600,1
ECLI:CE:ECHR:2003:1009JUD006644101,1
ECLI:CE:ECHR:2003:1014JUD005389200,1
ECLI:CE:ECHR:2003:1014JUD007587201,1
ECLI:CE:ECHR:2003:1014JUD007644601,1
ECLI:CE:ECHR:2009:0203JUD000466102,1
ECLI:CE:ECHR:2009:0219JUD003421104,1
ECLI:CE:ECHR:2022:1208JUD001488919,1
ECLI:CE:ECHR:2017:0711JUD004766613,1
ECLI:CE:ECHR:2017:1128JUD004759808,1
ECLI:CE:ECHR:2017:1128JUD005866109,1
ECLI:CE:ECHR:2017:1128JUD004075710,1
ECLI:CE:ECHR:2017:1128JUD004228911,1
ECLI:CE:ECHR:2017:1128JUD000962612,1
ECLI:CE:ECHR:2017:1212JUD002345306,1
ECLI:CE:ECHR:2017:1212JUD006532409,1
ECLI:CE:ECHR:2017:1212JUD004622711,1
ECLI:CE:ECHR:2017:1212JUD003895812,1
ECLI:CE:ECHR:2017:1212JUD000033213,1
ECLI:CE:ECHR:2017:1221JUD005533907,1
ECLI:CE:ECHR:2017:1219JUD005087706,1
ECLI:CE:ECHR:2018:0109JUD004133314,1
ECLI:CE:ECHR:2018:0109JUD003299714,1
ECLI:CE:ECHR:2018:0109JUD007004013,1
ECLI:CE:ECHR:2018:0109JUD003667606,1
ECLI:CE:ECHR:2018:0109JUD002421108,1
ECLI:CE:ECHR:2018:0116JUD005149709,1
ECLI:CE:ECHR:2018:0116JUD002338312,1
ECLI:CE:ECHR:2018:0116JUD007573713,1
ECLI:CE:ECHR:2018:0125JUD003401507,1
ECLI:CE:ECHR:2018:0130JUD001380708,1
ECLI:CE:ECHR:2018:0206JUD003239207,1
ECLI:CE:ECHR:2018:0215JUD005076009,1
ECLI:CE:ECHR:2018:0213JUD005706909,1
ECLI:CE:ECHR:2017:1128JUD002658608,1
ECLI:CE:ECHR:2017:1128JUD005413507,1
ECLI:CE:ECHR:2017:1128JUD004865706,1
ECLI:CE:ECHR:2017:1010JUD004386806,1
ECLI:CE:ECHR:2017:0718JUD003563514,1
ECLI:CE:ECHR:2017:0718JUD000827115,1
ECLI:CE:ECHR:2017:0718JUD005827115,1
ECLI:CE:ECHR:2017:0725JUD007069213,1
ECLI:CE:ECHR:2017:0725JUD001330807,1
ECLI:CE:ECHR:2017:0905JUD003890709,1
ECLI:CE:ECHR:2017:0907JUD000682212,1
ECLI:CE:ECHR:2017:0926JUD000487715,1
ECLI:CE:ECHR:2017:0926JUD002567515,1
ECLI:CE:ECHR:2017:1003JUD006596911,1
ECLI:CE:ECHR:2017:1003JUD005827415,1
ECLI:CE:ECHR:2017:1010JUD002960916,1
ECLI:CE:ECHR:2017:1128JUD004707906,1
ECLI:CE:ECHR:2017:1010JUD007200610,1
ECLI:CE:ECHR:2017:1010JUD005488210,1
ECLI:CE:ECHR:2017:1017JUD000958906,1
ECLI:CE:ECHR:2017:1017JUD000164716,1
ECLI:CE:ECHR:2017:1017JUD000486716,1
ECLI:CE:ECHR:2017:1010JUD000681309,1
ECLI:CE:ECHR:2017:1031JUD006591009,1
ECLI:CE:ECHR:2017:1107JUD003792910,1
ECLI:CE:ECHR:2017:1114JUD001272311,1
ECLI:CE:ECHR:2017:1121JUD005014707,1
ECLI:CE:ECHR:2017:1121JUD000576911,1
ECLI:CE:ECHR:2018:0213JUD007438913,1
ECLI:CE:ECHR:2018:0213JUD004774116,1
ECLI:CE:ECHR:2018:0301JUD005510908,1
ECLI:CE:ECHR:2018:1023JUD000855517,1
ECLI:CE:ECHR:2018:0925JUD006578309,1
ECLI:CE:ECHR:2018:0925JUD002050910,1
ECLI:CE:ECHR:2018:0925JUD004861614,1
ECLI:CE:ECHR:2018:1002JUD001639707,1
ECLI:CE:ECHR:2018:0925JUD006437512,1
ECLI:CE:ECHR:2018:1009JUD005834909,1
ECLI:CE:ECHR:2018:1009JUD007144711,1
ECLI:CE:ECHR:2018:1009JUD001461912,1
ECLI:CE:ECHR:2018:1009JUD001662412,1
ECLI:CE:ECHR:2018:1018JUD004624508,1
ECLI:CE:ECHR:2018:1018JUD003394615,1
ECLI:CE:ECHR:2018:1023JUD000403116,1
ECLI:CE:ECHR:2018:0920JUD004476908,1
ECLI:CE:ECHR:2018:1023JUD000255309,1
ECLI:CE:ECHR:2018:1023JUD003874009,1
ECLI:CE:ECHR:2018:1030JUD002487408,1
ECLI:CE:ECHR:2018:1113JUD002715307,1
ECLI:CE:ECHR:2018:1211JUD002245615,1
ECLI:CE:ECHR:2018:1218JUD000934814,1
ECLI:CE:ECHR:2018:1218JUD005281515,1
ECLI:CE:ECHR:2018:1218JUD004198808,1
ECLI:CE:ECHR:2018:1218JUD000480910,1
ECLI:CE:ECHR:2018:1218JUD006604210,1
ECLI:CE:ECHR:2019:0115JUD004881209,1
ECLI:CE:ECHR:2018:0918JUD004740315,1
ECLI:CE:ECHR:2018:0906JUD001688315,1
ECLI:CE:ECHR:2018:0227JUD003081111,1
ECLI:CE:ECHR:2018:0705JUD001547714,1
ECLI:CE:ECHR:2018:0308JUD003477909,1
ECLI:CE:ECHR:2018:0315JUD005147212,1
ECLI:CE:ECHR:2018:0412JUD003480414,1
ECLI:CE:ECHR:2018:0419JUD001177308,1
ECLI:CE:ECHR:2018:0515JUD001441606,1
ECLI:CE:ECHR:2018:0515JUD000138507,1
ECLI:CE:ECHR:2018:0515JUD005255008,1
ECLI:CE:ECHR:2018:0515JUD002995109,1
ECLI:CE:ECHR:2018:0515JUD003224812,1
ECLI:CE:ECHR:2018:0529JUD006440609,1
ECLI:CE:ECHR:2018:0619JUD002454810,1
ECLI:CE:ECHR:2018:0710JUD001315011,1
ECLI:CE:ECHR:2018:0906JUD004768513,1
ECLI:CE:ECHR:2018:0710JUD003709111,1
ECLI:CE:ECHR:2018:0717JUD005015706,1
ECLI:CE:ECHR:2018:0719JUD006056114,1
ECLI:CE:ECHR:2018:0717JUD005946512,1
ECLI:CE:ECHR:2018:0719JUD005268315,1
ECLI:CE:ECHR:2018:0724JUD004319010,1
ECLI:CE:ECHR:2018:0726JUD000412512,1
ECLI:CE:ECHR:2018:0828JUD001705406,1
ECLI:CE:ECHR:2018:0906JUD000282216,1
ECLI:CE:ECHR:2018:0904JUD002583409,1
ECLI:CE:ECHR:2018:0904JUD002833807,1
ECLI:CE:ECHR:2017:0718JUD002511411,1
ECLI:CE:ECHR:2017:0711JUD000209113,1
ECLI:CE:ECHR:2014:1104JUD003394905,1
ECLI:CE:ECHR:2017:0711JUD005175510,1
ECLI:CE:ECHR:2015:1027JUD006604809,1
ECLI:CE:ECHR:2015:1020JUD000798406,1
ECLI:CE:ECHR:2015:1103JUD000009912,1
ECLI:CE:ECHR:2015:1124JUD000621514,1
ECLI:CE:ECHR:2015:1201JUD006113112,1
ECLI:CE:ECHR:2015:1208JUD004679708,1
ECLI:CE:ECHR:2015:1215JUD001724912,1
ECLI:CE:ECHR:2016:0105JUD004492506,1
ECLI:CE:ECHR:2016:0121JUD005386207,1
ECLI:CE:ECHR:2016:0126JUD005947411,1
ECLI:CE:ECHR:2016:0301JUD003790309,1
ECLI:CE:ECHR:2016:0308JUD002572104,1
ECLI:CE:ECHR:2016:0322JUD004773206,1
ECLI:CE:ECHR:2016:0329JUD006111212,1
ECLI:CE:ECHR:2016:0405JUD006383309,1
ECLI:CE:ECHR:2016:0405JUD001077509,1
ECLI:CE:ECHR:2016:0412JUD003388306,1
ECLI:CE:ECHR:2016:0426JUD003587208,1
ECLI:CE:ECHR:2016:0428JUD004108505,1
ECLI:CE:ECHR:2016:0426JUD000860209,1
ECLI:CE:ECHR:2016:0517JUD004692609,1
ECLI:CE:ECHR:2016:0602JUD001255209,1
ECLI:CE:ECHR:2016:0621JUD001801112,1
ECLI:CE:ECHR:2016:0607JUD001960206,1
ECLI:CE:ECHR:2016:0623JUD000743305,1
ECLI:CE:ECHR:2015:1029JUD002080610,1
ECLI:CE:ECHR:2015:1022JUD000627706,1
ECLI:CE:ECHR:2015:0922JUD006211612,1
ECLI:CE:ECHR:2015:0407JUD001666710,1
ECLI:CE:ECHR:2014:1125JUD000099705,1
ECLI:CE:ECHR:2014:1202JUD006419510,1
ECLI:CE:ECHR:2014:1216JUD002601004,1
ECLI:CE:ECHR:2015:0113JUD001712712,1
ECLI:CE:ECHR:2015:0115JUD001420407,1
ECLI:CE:ECHR:2015:0129JUD006503209,1
ECLI:CE:ECHR:2015:0129JUD007625411,1
ECLI:CE:ECHR:2015:0205JUD000568206,1
ECLI:CE:ECHR:2015:0205JUD005751909,1
ECLI:CE:ECHR:2015:0310JUD002934509,1
ECLI:CE:ECHR:2015:0331JUD005196212,1
ECLI:CE:ECHR:2015:0409JUD007278012,1
ECLI:CE:ECHR:2015:0922JUD003605912,1
ECLI:CE:ECHR:2015:0414JUD005671309,1
ECLI:CE:ECHR:2015:0430JUD003549310,1
ECLI:CE:ECHR:2015:0428JUD003370812,1
ECLI:CE:ECHR:2015:0428JUD003955312,1
ECLI:CE:ECHR:2015:0505JUD001423105,1
ECLI:CE:ECHR:2015:0430JUD005224612,1
ECLI:CE:ECHR:2015:0609JUD003535508,1
ECLI:CE:ECHR:2015:0623JUD003963310,1
ECLI:CE:ECHR:2015:0716JUD005204513,1
ECLI:CE:ECHR:2015:0707JUD004089605,1
ECLI:CE:ECHR:2015:0721JUD004550409,1
ECLI:CE:ECHR:2016:0630JUD006974713,1
ECLI:CE:ECHR:2016:0705JUD002611510,1
ECLI:CE:ECHR:2016:0712JUD000258607,1
ECLI:CE:ECHR:2017:0516JUD001131810,1
ECLI:CE:ECHR:2017:0207JUD002876812,1
ECLI:CE:ECHR:2017:0214JUD005521415,1
ECLI:CE:ECHR:2017:0216JUD001169106,1
ECLI:CE:ECHR:2017:0221JUD005505610,1
ECLI:CE:ECHR:2017:0307JUD000826315,1
ECLI:CE:ECHR:2017:0411JUD005804911,1
ECLI:CE:ECHR:2017:0418JUD000265710,1
ECLI:CE:ECHR:2017:0502JUD001790615,1
ECLI:CE:ECHR:2017:0509JUD002662611,1
ECLI:CE:ECHR:2017:0509JUD002166812,1
ECLI:CE:ECHR:2017:0516JUD004067109,1
ECLI:CE:ECHR:2017:0523JUD004964509,1
ECLI:CE:ECHR:2017:0124JUD002802215,1
ECLI:CE:ECHR:2017:0523JUD005693513,1
ECLI:CE:ECHR:2017:0601JUD004188709,1
ECLI:CE:ECHR:2017:0530JUD000120305,1
ECLI:CE:ECHR:2017:0608JUD005574010,1
ECLI:CE:ECHR:2017:0608JUD000106812,1
ECLI:CE:ECHR:2017:0613JUD002313704,1
ECLI:CE:ECHR:2017:0613JUD003841908,1
ECLI:CE:ECHR:2017:0613JUD005380211,1
ECLI:CE:ECHR:2017:0613JUD005380311,1
ECLI:CE:ECHR:2017:0615JUD007456811,1
ECLI:CE:ECHR:2017:0629JUD003332308,1
ECLI:CE:ECHR:2017:0207JUD004270710,1
ECLI:CE:ECHR:2017:0117JUD004037411,1
ECLI:CE:ECHR:2016:0719JUD003227312,1
ECLI:CE:ECHR:2016:1013JUD001198115,1
ECLI:CE:ECHR:2016:0719JUD008001512,1
ECLI:CE:ECHR:2016:0901JUD000763608,1
ECLI:CE:ECHR:2016:0901JUD006230313,1
ECLI:CE:ECHR:2016:1004JUD005939112,1
ECLI:CE:ECHR:2016:1004JUD002581514,1
ECLI:CE:ECHR:2016:1006JUD005865610,1
ECLI:CE:ECHR:2016:1011JUD000067609,1
ECLI:CE:ECHR:2016:1011JUD001985709,1
ECLI:CE:ECHR:2016:1018JUD005225711,1
ECLI:CE:ECHR:2016:1020JUD003400007,1
ECLI:CE:ECHR:2016:1025JUD003604007,1
ECLI:CE:ECHR:2016:1110JUD000893709,1
ECLI:CE:ECHR:2017:0117JUD001583813,1
ECLI:CE:ECHR:2016:1117JUD003178806,1
ECLI:CE:ECHR:2016:1122JUD000795507,1
ECLI:CE:ECHR:2016:1122JUD007716412,1
ECLI:CE:ECHR:2016:1115JUD000790102,1
ECLI:CE:ECHR:2016:1124JUD004996110,1
ECLI:CE:ECHR:2016:1201JUD004681509,1
ECLI:CE:ECHR:2016:1206JUD004019206,1
ECLI:CE:ECHR:2016:1206JUD000696213,1
ECLI:CE:ECHR:2016:1208JUD004431607,1
ECLI:CE:ECHR:2016:1220JUD001473708,1
ECLI:CE:ECHR:2017:0110JUD006303810,1
ECLI:CE:ECHR:2019:0115JUD005488210,1
ECLI:CE:ECHR:2019:0122JUD007248614,1
ECLI:CE:ECHR:2019:0129JUD002438510,1
ECLI:CE:ECHR:2019:0207JUD003020606,1
ECLI:CE:ECHR:2021:0727JUD007263117,1
ECLI:CE:ECHR:2021:0902JUD005629315,1
ECLI:CE:ECHR:2021:0902JUD007681316,1
ECLI:CE:ECHR:2021:0907JUD002123719,1
ECLI:CE:ECHR:2021:0909JUD001373112,1
ECLI:CE:ECHR:2021:0914JUD007953017,1
ECLI:CE:ECHR:2021:0928JUD003358314,1
ECLI:CE:ECHR:2021:0930JUD005714311,1
ECLI:CE:ECHR:2021:0930JUD002966213,1
ECLI:CE:ECHR:2021:1007JUD002529415,1
ECLI:CE:ECHR:2021:0930JUD004884820,1
ECLI:CE:ECHR:2021:1021JUD004439016,1
ECLI:CE:ECHR:2021:1012JUD005964918,1
ECLI:CE:ECHR:2021:1028JUD002472017,1
ECLI:CE:ECHR:2021:1102JUD003653908,1
ECLI:CE:ECHR:2021:1102JUD004459515,1
ECLI:CE:ECHR:2021:1123JUD003609819,1
ECLI:CE:ECHR:2021:1130JUD000521613,1
ECLI:CE:ECHR:2021:1123JUD001293720,1
ECLI:CE:ECHR:2021:1207JUD002434417,1
ECLI:CE:ECHR:2021:1207JUD003463517,1
ECLI:CE:ECHR:2021:1214JUD001419515,1
ECLI:CE:ECHR:2021:1207JUD002716019,1
ECLI:CE:ECHR:2021:1207JUD001165716,1
ECLI:CE:ECHR:2021:1214JUD002389712,1
ECLI:CE:ECHR:2021:0701JUD005617618,1
ECLI:CE:ECHR:2021:0713JUD002730012,1
ECLI:CE:ECHR:2021:0713JUD007355211,1
ECLI:CE:ECHR:2021:0511JUD000517015,1
ECLI:CE:ECHR:2021:0309JUD002925518,1
ECLI:CE:ECHR:2021:0330JUD005122013,1
ECLI:CE:ECHR:2021:0401JUD002304720,1
ECLI:CE:ECHR:2021:0406JUD003431306,1
ECLI:CE:ECHR:2021:0415JUD005902614,1
ECLI:CE:ECHR:2021:0422JUD001202516,1
ECLI:CE:ECHR:2021:0422JUD000119916,1
ECLI:CE:ECHR:2021:0309JUD004705016,1
ECLI:CE:ECHR:2021:0511JUD000741509,1
ECLI:CE:ECHR:2021:0520JUD006275319,1
ECLI:CE:ECHR:2021:0511JUD007373117,1
ECLI:CE:ECHR:2021:0610JUD007822814,1
ECLI:CE:ECHR:2021:0713JUD005610907,1
ECLI:CE:ECHR:2021:0615JUD007434511,1
ECLI:CE:ECHR:2021:0622JUD007056013,1
ECLI:CE:ECHR:2021:0622JUD005490914,1
ECLI:CE:ECHR:2021:0608JUD006159116,1
ECLI:CE:ECHR:2021:0629JUD005320912,1
ECLI:CE:ECHR:2021:0629JUD004153813,1
ECLI:CE:ECHR:2021:0701JUD004945218,1
ECLI:CE:ECHR:2021:0708JUD005258409,1
ECLI:CE:ECHR:2021:0708JUD006361411,1
ECLI:CE:ECHR:2021:0706JUD007030610,1
ECLI:CE:ECHR:2021:0706JUD007199813,1
ECLI:CE:ECHR:2021:1214JUD000052213,1
ECLI:CE:ECHR:2021:1221JUD005316610,1
ECLI:CE:ECHR:2022:0111JUD006238012,1
ECLI:CE:ECHR:2022:1013JUD001906215,1
ECLI:CE:ECHR:2022:0915JUD000689013,1
ECLI:CE:ECHR:2022:0915JUD002909020,1
ECLI:CE:ECHR:2022:0922JUD002853916,1
ECLI:CE:ECHR:2022:0922JUD004005711,1
ECLI:CE:ECHR:2022:0922JUD000625114,1
ECLI:CE:ECHR:2022:0922JUD007780113,1
ECLI:CE:ECHR:2022:0920JUD002170214,1
ECLI:CE:ECHR:2022:0920JUD000098813,1
ECLI:CE:ECHR:2022:0920JUD000271812,1
ECLI:CE:ECHR:2022:1006JUD005082909,1
ECLI:CE:ECHR:2022:1013JUD000877712,1
ECLI:CE:ECHR:2022:1013JUD004176417,1
ECLI:CE:ECHR:2022:0901JUD007260813,1
ECLI:CE:ECHR:2022:1013JUD005357018,1
ECLI:CE:ECHR:2022:1004JUD002196215,1
ECLI:CE:ECHR:2022:1027JUD004520415,1
ECLI:CE:ECHR:2022:1027JUD000493616,1
ECLI:CE:ECHR:2022:1027JUD002029617,1
ECLI:CE:ECHR:2022:1027JUD007980917,1
ECLI:CE:ECHR:2022:1027JUD000307918,1
ECLI:CE:ECHR:2022:1027JUD002029818,1
ECLI:CE:ECHR:2022:1110JUD000495221,1
ECLI:CE:ECHR:2022:1110JUD005278419,1
ECLI:CE:ECHR:2022:1201JUD007477917,1
ECLI:CE:ECHR:2022:0906JUD003776018,1
ECLI:CE:ECHR:2022:0719JUD004303811,1
ECLI:CE:ECHR:2022:0201JUD007205916,1
ECLI:CE:ECHR:2022:0524JUD000122312,1
ECLI:CE:ECHR:2022:0210JUD003079610,1
ECLI:CE:ECHR:2022:0222JUD001771512,1
ECLI:CE:ECHR:2022:0922JUD003085409,1
ECLI:CE:ECHR:2022:0303JUD006689713,1
ECLI:CE:ECHR:2022:0317JUD007761211,1
ECLI:CE:ECHR:2022:0329JUD000029618,1
